file_code,pass,is_fail_doc,category_name,relevancy,above_rel_cutoff,date
2767,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2784,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2837,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2838,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2841,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2843,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2845,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2846,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2847,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2881,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2882,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2884,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2886,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2887,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2888,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2898,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2901,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2906,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2908,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2910,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2911,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2912,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2916,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2929,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2930,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2940,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2959,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2963,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2974,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2985,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3034,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3036,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3038,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3039,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3041,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3043,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3051,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3053,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3058,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3060,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3072,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3073,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3078,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3087,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3088,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3103,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3107,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3111,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3112,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3115,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3124,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3137,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3148,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
316,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3164,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3187,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3188,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3189,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3193,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3194,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3195,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3198,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3199,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3200,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3201,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3202,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3205,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3206,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3207,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3212,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3214,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3215,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3221,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3239,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3240,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3241,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3242,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3243,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3244,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3246,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3248,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3262,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3265,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3270,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3274,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3275,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3286,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3303,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3307,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3309,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3321,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3344,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3360,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3365,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3368,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3370,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3372,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3373,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3374,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3376,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3377,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3379,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3380,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3384,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3385,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3386,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3390,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3393,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3442,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3443,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3445,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3446,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
345,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3490,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3508,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3515,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3558,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3560,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3561,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3562,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3563,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3566,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3567,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3571,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3572,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3573,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3579,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3580,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3581,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3582,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3583,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3596,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3597,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3598,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3599,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3600,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3604,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3606,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3609,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3610,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3619,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3704,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3767,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3768,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3770,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3772,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3774,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3775,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3778,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3779,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3780,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3781,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3782,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3783,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3814,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3817,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3821,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3823,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3824,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3825,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3826,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3838,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3839,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3843,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3844,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3848,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3850,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3851,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3852,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3853,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3854,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3855,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3857,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3859,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3860,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3865,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3872,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
388,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3888,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3889,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3890,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3892,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3893,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
39,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3912,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3922,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3924,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3928,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3931,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3932,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3937,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3939,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3943,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3944,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
3988,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4018,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4031,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4032,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4037,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4038,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4046,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4070,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4075,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4076,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4078,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4082,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4083,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4084,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4085,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4090,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4092,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4093,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4094,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4125,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4126,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4127,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4128,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4131,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4132,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4133,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4135,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4136,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4137,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4138,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4140,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4144,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4145,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4149,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4162,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4178,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4179,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4180,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4181,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4206,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4208,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
